periodID,costInput,costDriverInput,costActivity,DataGranularityL1,DataGranularityL2,DataGranularityL3,DataGranularityL4
202209,4228218.307,1855547.889,Route 318,Belgium,Brussels,0% - 320%,0% - 400%
202210,4221351.545,1740557.016,Route 318,Belgium,Brussels,0% - 320%,0% - 400%
202211,2350904.81,1834171.013,Route 318,Belgium,Brussels,0% - 320%,0% - 400%
202212,1827475.751,1628595.298,Route 318,Belgium,Brussels,0% - 320%,0% - 400%
202301,1825996.954,1625838.098,Route 318,Belgium,Brussels,0% - 320%,0% - 400%
202302,4521494.642,1618385.147,Route 318,Belgium,Brussels,0% - 320%,0% - 400%
202303,3217588.21,1962997.305,Route 318,Belgium,Brussels,0% - 320%,0% - 400%
202304,1946140.935,1445191.552,Route 318,Belgium,Brussels,0% - 320%,0% - 400%
202305,3293143.032,1744526.126,Route 318,Belgium,Brussels,0% - 320%,0% - 400%
202306,1874984.203,1717174.267,Route 318,Belgium,Brussels,0% - 320%,0% - 400%
202307,1831592.734,1636271.365,Route 318,Belgium,Brussels,0% - 320%,0% - 400%
202308,3922304.704,1419071.824,Route 318,Belgium,Brussels,0% - 320%,0% - 400%
202309,4214911.389,1674915.14,Route 318,Belgium,Brussels,0% - 320%,0% - 400%
202310,2855312.933,1680088.181,Route 318,Belgium,Brussels,0% - 320%,0% - 400%
202311,4325476.99,1832679.378,Route 318,Belgium,Brussels,0% - 320%,0% - 400%
202312,1788221.986,1555407.098,Route 318,Belgium,Brussels,0% - 320%,0% - 400%
202401,1837903.64,1648037.979,Route 318,Belgium,Brussels,0% - 320%,0% - 400%
202402,3380666.556,1753682.919,Route 318,Belgium,Brussels,0% - 320%,0% - 400%
202403,4359723.786,1734957.112,Route 318,Belgium,Brussels,0% - 320%,0% - 400%
202404,3451580.172,1826164.535,Route 318,Belgium,Brussels,0% - 320%,0% - 400%
202405,2826362.752,1876886.44,Route 318,Belgium,Brussels,0% - 320%,0% - 400%
202206,1869430.584,1706819.607,Route 319,Belgium,Brussels,0% - 320%,0% - 400%
202207,1844246.334,1659863.859,Route 319,Belgium,Brussels,0% - 320%,0% - 400%
202208,4271019.616,1483106.741,Route 319,Belgium,Brussels,0% - 320%,0% - 400%
202209,4178458.071,1855547.889,Route 319,Belgium,Brussels,0% - 320%,0% - 400%
202210,3157126.781,1740557.016,Route 319,Belgium,Brussels,0% - 320%,0% - 400%
202211,3393668.609,1834171.013,Route 319,Belgium,Brussels,0% - 320%,0% - 400%
202212,1827475.751,1628595.298,Route 319,Belgium,Brussels,0% - 320%,0% - 400%
202301,1825996.954,1625838.098,Route 319,Belgium,Brussels,0% - 320%,0% - 400%
202302,3905211.216,1618385.147,Route 319,Belgium,Brussels,0% - 320%,0% - 400%
202303,4733669.368,1962997.305,Route 319,Belgium,Brussels,0% - 320%,0% - 400%
202304,2062408.059,1445191.552,Route 319,Belgium,Brussels,0% - 320%,0% - 400%
202305,3227646.882,1744526.126,Route 319,Belgium,Brussels,0% - 320%,0% - 400%
202306,1874984.203,1717174.267,Route 319,Belgium,Brussels,0% - 320%,0% - 400%
202307,1831592.734,1636271.365,Route 319,Belgium,Brussels,0% - 320%,0% - 400%
202308,3541752.154,1419071.824,Route 319,Belgium,Brussels,0% - 320%,0% - 400%
202309,4700006.417,1674915.14,Route 319,Belgium,Brussels,0% - 320%,0% - 400%
202310,1882126.407,1680088.181,Route 319,Belgium,Brussels,0% - 320%,0% - 400%
202311,2074545.741,1832679.378,Route 319,Belgium,Brussels,0% - 320%,0% - 400%
202312,1788221.986,1555407.098,Route 319,Belgium,Brussels,0% - 320%,0% - 400%
202401,1837903.64,1648037.979,Route 319,Belgium,Brussels,0% - 320%,0% - 400%
202402,4716276.584,1753682.919,Route 319,Belgium,Brussels,0% - 320%,0% - 400%
202403,2442838.081,1734957.112,Route 319,Belgium,Brussels,0% - 320%,0% - 400%
202404,4421230.958,1826164.535,Route 319,Belgium,Brussels,0% - 320%,0% - 400%
202405,3490751.376,1876886.44,Route 319,Belgium,Brussels,0% - 320%,0% - 400%
202206,1869430.584,1706819.607,Route 320,Belgium,Brussels,0% - 330%,0% - 400%
202207,1844246.334,1659863.859,Route 320,Belgium,Brussels,0% - 330%,0% - 400%
202208,4040339.234,1483106.741,Route 320,Belgium,Brussels,0% - 330%,0% - 400%
202209,5014430.027,1855547.889,Route 320,Belgium,Brussels,0% - 330%,0% - 400%
202210,2942414.767,1740557.016,Route 320,Belgium,Brussels,0% - 330%,0% - 400%
202211,2419766.57,1834171.013,Route 320,Belgium,Brussels,0% - 330%,0% - 400%
202212,1827475.751,1628595.298,Route 320,Belgium,Brussels,0% - 330%,0% - 400%
202301,1825996.954,1625838.098,Route 320,Belgium,Brussels,0% - 330%,0% - 400%
202302,3714250.155,1618385.147,Route 320,Belgium,Brussels,0% - 330%,0% - 400%
202303,2617472.751,1962997.305,Route 320,Belgium,Brussels,0% - 330%,0% - 400%
202304,3922682.036,1445191.552,Route 320,Belgium,Brussels,0% - 330%,0% - 400%
202305,2310700.781,1744526.126,Route 320,Belgium,Brussels,0% - 330%,0% - 400%
202306,1874984.203,1717174.267,Route 320,Belgium,Brussels,0% - 330%,0% - 400%
202307,1831592.734,1636271.365,Route 320,Belgium,Brussels,0% - 330%,0% - 400%
202308,3610251.613,1419071.824,Route 320,Belgium,Brussels,0% - 330%,0% - 400%
202309,2669793.893,1674915.14,Route 320,Belgium,Brussels,0% - 330%,0% - 400%
202310,3395972.114,1680088.181,Route 320,Belgium,Brussels,0% - 330%,0% - 400%
202311,3942130.62,1832679.378,Route 320,Belgium,Brussels,0% - 330%,0% - 400%
202312,1788221.986,1555407.098,Route 320,Belgium,Brussels,0% - 330%,0% - 400%
202401,1837903.64,1648037.979,Route 320,Belgium,Brussels,0% - 330%,0% - 400%
202402,3653431.984,1753682.919,Route 320,Belgium,Brussels,0% - 330%,0% - 400%
202403,2424227.54,1734957.112,Route 320,Belgium,Brussels,0% - 330%,0% - 400%
202404,4176369.649,1826164.535,Route 320,Belgium,Brussels,0% - 330%,0% - 400%
202405,2353237.52,1876886.44,Route 320,Belgium,Brussels,0% - 330%,0% - 400%
202206,1869430.584,1706819.607,Route 321,Belgium,Brussels,0% - 330%,0% - 400%
202207,1844246.334,1659863.859,Route 321,Belgium,Brussels,0% - 330%,0% - 400%
202208,3380116.072,1483106.741,Route 321,Belgium,Brussels,0% - 330%,0% - 400%
202209,2456753.924,1855547.889,Route 321,Belgium,Brussels,0% - 330%,0% - 400%
202210,3073109.037,1740557.016,Route 321,Belgium,Brussels,0% - 330%,0% - 400%
202211,4938139.52,1834171.013,Route 321,Belgium,Brussels,0% - 330%,0% - 400%
202212,1827475.751,1628595.298,Route 321,Belgium,Brussels,0% - 330%,0% - 400%
202301,1825996.954,1625838.098,Route 321,Belgium,Brussels,0% - 330%,0% - 400%
202302,2716044.607,1618385.147,Route 321,Belgium,Brussels,0% - 330%,0% - 400%
202303,4765254.393,1962997.305,Route 321,Belgium,Brussels,0% - 330%,0% - 400%
202304,3473115.825,1445191.552,Route 321,Belgium,Brussels,0% - 330%,0% - 400%
202305,3330569.404,1744526.126,Route 321,Belgium,Brussels,0% - 330%,0% - 400%
202306,1874984.203,1717174.267,Route 321,Belgium,Brussels,0% - 330%,0% - 400%
202307,1831592.734,1636271.365,Route 321,Belgium,Brussels,0% - 330%,0% - 400%
202308,2133707.719,1419071.824,Route 321,Belgium,Brussels,0% - 330%,0% - 400%
202309,2436229.621,1674915.14,Route 321,Belgium,Brussels,0% - 330%,0% - 400%
202310,2909378.851,1680088.181,Route 321,Belgium,Brussels,0% - 330%,0% - 400%
202311,3489978.492,1832679.378,Route 321,Belgium,Brussels,0% - 330%,0% - 400%
202312,1788221.986,1555407.098,Route 321,Belgium,Brussels,0% - 330%,0% - 400%
202401,1837903.64,1648037.979,Route 321,Belgium,Brussels,0% - 330%,0% - 400%
202402,2430690.409,1753682.919,Route 321,Belgium,Brussels,0% - 330%,0% - 400%
202403,3978207.699,1734957.112,Route 321,Belgium,Brussels,0% - 330%,0% - 400%
202404,4342875.339,1826164.535,Route 321,Belgium,Brussels,0% - 330%,0% - 400%
202405,3812879.193,1876886.44,Route 321,Belgium,Brussels,0% - 330%,0% - 400%
202206,1869430.584,1706819.607,Route 322,Belgium,Brussels,0% - 330%,0% - 400%
202207,1844246.334,1659863.859,Route 322,Belgium,Brussels,0% - 330%,0% - 400%
202208,3149435.69,1483106.741,Route 322,Belgium,Brussels,0% - 330%,0% - 400%
202209,2446801.877,1855547.889,Route 322,Belgium,Brussels,0% - 330%,0% - 400%
202210,3427850.625,1740557.016,Route 322,Belgium,Brussels,0% - 330%,0% - 400%
202211,4121635.79,1834171.013,Route 322,Belgium,Brussels,0% - 330%,0% - 400%
202212,1827475.751,1628595.298,Route 322,Belgium,Brussels,0% - 330%,0% - 400%
202301,1825996.954,1625838.098,Route 322,Belgium,Brussels,0% - 330%,0% - 400%
202302,4156932.615,1618385.147,Route 322,Belgium,Brussels,0% - 330%,0% - 400%
202303,3438683.379,1962997.305,Route 322,Belgium,Brussels,0% - 330%,0% - 400%
202304,2938287.056,1445191.552,Route 322,Belgium,Brussels,0% - 330%,0% - 400%
202305,2713034.274,1744526.126,Route 322,Belgium,Brussels,0% - 330%,0% - 400%
202306,1874984.203,1717174.267,Route 322,Belgium,Brussels,0% - 330%,0% - 400%
202307,1831592.734,1636271.365,Route 322,Belgium,Brussels,0% - 330%,0% - 400%
202308,3374309.032,1419071.824,Route 322,Belgium,Brussels,0% - 330%,0% - 400%
202309,3765749.326,1674915.14,Route 322,Belgium,Brussels,0% - 330%,0% - 400%
202310,3441027.046,1680088.181,Route 322,Belgium,Brussels,0% - 330%,0% - 400%
202311,3961789.408,1832679.378,Route 322,Belgium,Brussels,0% - 330%,0% - 400%
202312,1788221.986,1555407.098,Route 322,Belgium,Brussels,0% - 330%,0% - 400%
202401,1837903.64,1648037.979,Route 322,Belgium,Brussels,0% - 330%,0% - 400%
202402,3521752.122,1753682.919,Route 322,Belgium,Brussels,0% - 330%,0% - 400%
202403,2098543.075,1734957.112,Route 322,Belgium,Brussels,0% - 330%,0% - 400%
202404,4460408.768,1826164.535,Route 322,Belgium,Brussels,0% - 330%,0% - 400%
202405,2151907.635,1876886.44,Route 322,Belgium,Brussels,0% - 330%,0% - 400%
202206,1869430.584,1706819.607,Route 323,Belgium,Brussels,0% - 330%,0% - 400%
202207,1844246.334,1659863.859,Route 323,Belgium,Brussels,0% - 330%,0% - 400%
202208,3777840.868,1483106.741,Route 323,Belgium,Brussels,0% - 330%,0% - 400%
202209,2476658.019,1855547.889,Route 323,Belgium,Brussels,0% - 330%,0% - 400%
202210,3549209.589,1740557.016,Route 323,Belgium,Brussels,0% - 330%,0% - 400%
202211,2567327.485,1834171.013,Route 323,Belgium,Brussels,0% - 330%,0% - 400%
202212,1827475.751,1628595.298,Route 323,Belgium,Brussels,0% - 330%,0% - 400%
202301,1825996.954,1625838.098,Route 323,Belgium,Brussels,0% - 330%,0% - 400%
202302,2603203.98,1618385.147,Route 323,Belgium,Brussels,0% - 330%,0% - 400%
202303,5038991.268,1962997.305,Route 323,Belgium,Brussels,0% - 330%,0% - 400%
202304,3279337.285,1445191.552,Route 323,Belgium,Brussels,0% - 330%,0% - 400%
202305,2291987.595,1744526.126,Route 323,Belgium,Brussels,0% - 330%,0% - 400%
202306,1874984.203,1717174.267,Route 323,Belgium,Brussels,0% - 330%,0% - 400%
202307,1831592.734,1636271.365,Route 323,Belgium,Brussels,0% - 330%,0% - 400%
202308,2818702.309,1419071.824,Route 323,Belgium,Brussels,0% - 330%,0% - 400%
202309,4655090.211,1674915.14,Route 323,Belgium,Brussels,0% - 330%,0% - 400%
202310,4495312.448,1680088.181,Route 323,Belgium,Brussels,0% - 330%,0% - 400%
202311,4974217.001,1832679.378,Route 323,Belgium,Brussels,0% - 330%,0% - 400%
202312,1788221.986,1555407.098,Route 323,Belgium,Brussels,0% - 330%,0% - 400%
202401,1837903.64,1648037.979,Route 323,Belgium,Brussels,0% - 330%,0% - 400%
202402,4133122.91,1753682.919,Route 323,Belgium,Brussels,0% - 330%,0% - 400%
202403,2684775.111,1734957.112,Route 323,Belgium,Brussels,0% - 330%,0% - 400%
202404,3549524.696,1826164.535,Route 323,Belgium,Brussels,0% - 330%,0% - 400%
202405,4195405.976,1876886.44,Route 323,Belgium,Brussels,0% - 330%,0% - 400%
202206,1869430.584,1706819.607,Route 324,Belgium,Brussels,0% - 330%,0% - 400%
202207,1844246.334,1659863.859,Route 324,Belgium,Brussels,0% - 330%,0% - 400%
202208,2258532.146,1483106.741,Route 324,Belgium,Brussels,0% - 330%,0% - 400%
202209,3521622.963,1855547.889,Route 324,Belgium,Brussels,0% - 330%,0% - 400%
202210,3735915.688,1740557.016,Route 324,Belgium,Brussels,0% - 330%,0% - 400%
202211,3492042.553,1834171.013,Route 324,Belgium,Brussels,0% - 330%,0% - 400%
202212,1827475.751,1628595.298,Route 324,Belgium,Brussels,0% - 330%,0% - 400%
202301,1825996.954,1625838.098,Route 324,Belgium,Brussels,0% - 330%,0% - 400%
202302,1848039.783,1618385.147,Route 324,Belgium,Brussels,0% - 330%,0% - 400%
202303,2006828.952,1962997.305,Route 324,Belgium,Brussels,0% - 330%,0% - 400%
202304,1783366.962,1445191.552,Route 324,Belgium,Brussels,0% - 330%,0% - 400%
202305,3227646.882,1744526.126,Route 324,Belgium,Brussels,0% - 330%,0% - 400%
202306,1874984.203,1717174.267,Route 324,Belgium,Brussels,0% - 330%,0% - 400%
202307,1831592.734,1636271.365,Route 324,Belgium,Brussels,0% - 330%,0% - 400%
202308,1981486.699,1419071.824,Route 324,Belgium,Brussels,0% - 330%,0% - 400%
202309,2714710.1,1674915.14,Route 324,Belgium,Brussels,0% - 330%,0% - 400%
202310,2539928.411,1680088.181,Route 324,Belgium,Brussels,0% - 330%,0% - 400%
202311,2300621.805,1832679.378,Route 324,Belgium,Brussels,0% - 330%,0% - 400%
202312,1788221.986,1555407.098,Route 324,Belgium,Brussels,0% - 330%,0% - 400%
202401,1837903.64,1648037.979,Route 324,Belgium,Brussels,0% - 330%,0% - 400%
202402,4208368.545,1753682.919,Route 324,Belgium,Brussels,0% - 330%,0% - 400%
202403,4769155.685,1734957.112,Route 324,Belgium,Brussels,0% - 330%,0% - 400%
202404,2716996.243,1826164.535,Route 324,Belgium,Brussels,0% - 330%,0% - 400%
202405,2977360.167,1876886.44,Route 324,Belgium,Brussels,0% - 330%,0% - 400%
202206,1869430.584,1706819.607,Route 325,Belgium,Brussels,0% - 330%,0% - 400%
202207,1844246.334,1659863.859,Route 325,Belgium,Brussels,0% - 330%,0% - 400%
202208,4175565.665,1483106.741,Route 325,Belgium,Brussels,0% - 330%,0% - 400%
202209,4865149.32,1855547.889,Route 325,Belgium,Brussels,0% - 330%,0% - 400%
202210,2148913.847,1740557.016,Route 325,Belgium,Brussels,0% - 330%,0% - 400%
202211,2557490.091,1834171.013,Route 325,Belgium,Brussels,0% - 330%,0% - 400%
202212,1827475.751,1628595.298,Route 325,Belgium,Brussels,0% - 330%,0% - 400%
202301,1825996.954,1625838.098,Route 325,Belgium,Brussels,0% - 330%,0% - 400%
202302,2030320.796,1618385.147,Route 325,Belgium,Brussels,0% - 330%,0% - 400%
202303,2259509.145,1962997.305,Route 325,Belgium,Brussels,0% - 330%,0% - 400%
202304,4000193.451,1445191.552,Route 325,Belgium,Brussels,0% - 330%,0% - 400%
202305,2778530.424,1744526.126,Route 325,Belgium,Brussels,0% - 330%,0% - 400%
202306,1874984.203,1717174.267,Route 325,Belgium,Brussels,0% - 330%,0% - 400%
202307,1831592.734,1636271.365,Route 325,Belgium,Brussels,0% - 330%,0% - 400%
202308,3176421.706,1419071.824,Route 325,Belgium,Brussels,0% - 330%,0% - 400%
202309,2445212.862,1674915.14,Route 325,Belgium,Brussels,0% - 330%,0% - 400%
202310,3332895.209,1680088.181,Route 325,Belgium,Brussels,0% - 330%,0% - 400%
202311,4522064.872,1832679.378,Route 325,Belgium,Brussels,0% - 330%,0% - 400%
202312,1788221.986,1555407.098,Route 325,Belgium,Brussels,0% - 330%,0% - 400%
202401,1837903.64,1648037.979,Route 325,Belgium,Brussels,0% - 330%,0% - 400%
202402,2477718.931,1753682.919,Route 325,Belgium,Brussels,0% - 330%,0% - 400%
202403,2163679.968,1734957.112,Route 325,Belgium,Brussels,0% - 330%,0% - 400%
202404,4440819.863,1826164.535,Route 325,Belgium,Brussels,0% - 330%,0% - 400%
202405,2655232.349,1876886.44,Route 325,Belgium,Brussels,0% - 330%,0% - 400%
202206,1869430.584,1706819.607,Route 326,Belgium,Brussels,0% - 330%,0% - 400%
202207,1844246.334,1659863.859,Route 326,Belgium,Brussels,0% - 330%,0% - 400%
202208,2043760.756,1483106.741,Route 326,Belgium,Brussels,0% - 330%,0% - 400%
202209,3899800.753,1855547.889,Route 326,Belgium,Brussels,0% - 330%,0% - 400%
202210,3670568.553,1740557.016,Route 326,Belgium,Brussels,0% - 330%,0% - 400%
202211,3875700.932,1834171.013,Route 326,Belgium,Brussels,0% - 330%,0% - 400%
202212,1827475.751,1628595.298,Route 326,Belgium,Brussels,0% - 330%,0% - 400%
202301,1825996.954,1625838.098,Route 326,Belgium,Brussels,0% - 330%,0% - 400%
202302,2733404.704,1618385.147,Route 326,Belgium,Brussels,0% - 330%,0% - 400%
202303,2038413.976,1962997.305,Route 326,Belgium,Brussels,0% - 330%,0% - 400%
202304,2364702.58,1445191.552,Route 326,Belgium,Brussels,0% - 330%,0% - 400%
202305,4125879.798,1744526.126,Route 326,Belgium,Brussels,0% - 330%,0% - 400%
202306,1874984.203,1717174.267,Route 326,Belgium,Brussels,0% - 330%,0% - 400%
202307,1831592.734,1636271.365,Route 326,Belgium,Brussels,0% - 330%,0% - 400%
202308,3222088.012,1419071.824,Route 326,Belgium,Brussels,0% - 330%,0% - 400%
202309,4062196.288,1674915.14,Route 326,Belgium,Brussels,0% - 330%,0% - 400%
202310,1954214.298,1680088.181,Route 326,Belgium,Brussels,0% - 330%,0% - 400%
202311,3254073.033,1832679.378,Route 326,Belgium,Brussels,0% - 330%,0% - 400%
202312,1788221.986,1555407.098,Route 326,Belgium,Brussels,0% - 330%,0% - 400%
202401,1837903.64,1648037.979,Route 326,Belgium,Brussels,0% - 330%,0% - 400%
202402,2694050.133,1753682.919,Route 326,Belgium,Brussels,0% - 330%,0% - 400%
202403,2117153.616,1734957.112,Route 326,Belgium,Brussels,0% - 330%,0% - 400%
202404,2403573.767,1826164.535,Route 326,Belgium,Brussels,0% - 330%,0% - 400%
202405,2423702.981,1876886.44,Route 326,Belgium,Brussels,0% - 330%,0% - 400%
202206,1869430.584,1706819.607,Route 327,Belgium,Brussels,0% - 330%,0% - 400%
202207,1844246.334,1659863.859,Route 327,Belgium,Brussels,0% - 330%,0% - 400%
202208,2958527.788,1483106.741,Route 327,Belgium,Brussels,0% - 330%,0% - 400%
202209,4536731.766,1855547.889,Route 327,Belgium,Brussels,0% - 330%,0% - 400%
202210,2251602.201,1740557.016,Route 327,Belgium,Brussels,0% - 330%,0% - 400%
202211,3364156.426,1834171.013,Route 327,Belgium,Brussels,0% - 330%,0% - 400%
202212,1827475.751,1628595.298,Route 327,Belgium,Brussels,0% - 330%,0% - 400%
202301,1825996.954,1625838.098,Route 327,Belgium,Brussels,0% - 330%,0% - 400%
202302,3271567.695,1618385.147,Route 327,Belgium,Brussels,0% - 330%,0% - 400%
202303,3670306.889,1962997.305,Route 327,Belgium,Brussels,0% - 330%,0% - 400%
202304,2651494.818,1445191.552,Route 327,Belgium,Brussels,0% - 330%,0% - 400%
202305,2226491.445,1744526.126,Route 327,Belgium,Brussels,0% - 330%,0% - 400%
202306,1874984.203,1717174.267,Route 327,Belgium,Brussels,0% - 330%,0% - 400%
202307,1831592.734,1636271.365,Route 327,Belgium,Brussels,0% - 330%,0% - 400%
202308,2803480.207,1419071.824,Route 327,Belgium,Brussels,0% - 330%,0% - 400%
202309,4322710.284,1674915.14,Route 327,Belgium,Brussels,0% - 330%,0% - 400%
202310,2864323.919,1680088.181,Route 327,Belgium,Brussels,0% - 330%,0% - 400%
202311,3706225.162,1832679.378,Route 327,Belgium,Brussels,0% - 330%,0% - 400%
202312,1788221.986,1555407.098,Route 327,Belgium,Brussels,0% - 330%,0% - 400%
202401,1837903.64,1648037.979,Route 327,Belgium,Brussels,0% - 330%,0% - 400%
202402,3230175.285,1753682.919,Route 327,Belgium,Brussels,0% - 330%,0% - 400%
202403,2247427.402,1734957.112,Route 327,Belgium,Brussels,0% - 330%,0% - 400%
202404,4372258.696,1826164.535,Route 327,Belgium,Brussels,0% - 330%,0% - 400%
202405,3208889.535,1876886.44,Route 327,Belgium,Brussels,0% - 330%,0% - 400%
202206,1869430.584,1706819.607,Route 328,Belgium,Brussels,0% - 330%,0% - 400%
202207,1844246.334,1659863.859,Route 328,Belgium,Brussels,0% - 330%,0% - 400%
202208,3236935.145,1483106.741,Route 328,Belgium,Brussels,0% - 330%,0% - 400%
202209,4198362.165,1855547.889,Route 328,Belgium,Brussels,0% - 330%,0% - 400%
202210,4053316.056,1740557.016,Route 328,Belgium,Brussels,0% - 330%,0% - 400%
202211,2331230.021,1834171.013,Route 328,Belgium,Brussels,0% - 330%,0% - 400%
202212,1827475.751,1628595.298,Route 328,Belgium,Brussels,0% - 330%,0% - 400%
202301,1825996.954,1625838.098,Route 328,Belgium,Brussels,0% - 330%,0% - 400%
202302,2004280.651,1618385.147,Route 328,Belgium,Brussels,0% - 330%,0% - 400%
202303,5281143.12,1962997.305,Route 328,Belgium,Brussels,0% - 330%,0% - 400%
202304,2163172.899,1445191.552,Route 328,Belgium,Brussels,0% - 330%,0% - 400%
202305,4444003.956,1744526.126,Route 328,Belgium,Brussels,0% - 330%,0% - 400%
202306,1874984.203,1717174.267,Route 328,Belgium,Brussels,0% - 330%,0% - 400%
202307,1831592.734,1636271.365,Route 328,Belgium,Brussels,0% - 330%,0% - 400%
202308,4150636.234,1419071.824,Route 328,Belgium,Brussels,0% - 330%,0% - 400%
202309,2642844.17,1674915.14,Route 328,Belgium,Brussels,0% - 330%,0% - 400%
202310,4017730.172,1680088.181,Route 328,Belgium,Brussels,0% - 330%,0% - 400%
202311,5101999.124,1832679.378,Route 328,Belgium,Brussels,0% - 330%,0% - 400%
202312,1788221.986,1555407.098,Route 328,Belgium,Brussels,0% - 330%,0% - 400%
202401,1837903.64,1648037.979,Route 328,Belgium,Brussels,0% - 330%,0% - 400%
202402,4659842.358,1753682.919,Route 328,Belgium,Brussels,0% - 330%,0% - 400%
202403,2740606.734,1734957.112,Route 328,Belgium,Brussels,0% - 330%,0% - 400%
202404,4176369.649,1826164.535,Route 328,Belgium,Brussels,0% - 330%,0% - 400%
202405,4698730.691,1876886.44,Route 328,Belgium,Brussels,0% - 330%,0% - 400%
202206,1869430.584,1706819.607,Route 329,Belgium,Brussels,0% - 330%,0% - 400%
202207,1844246.334,1659863.859,Route 329,Belgium,Brussels,0% - 330%,0% - 400%
