observationID,obsGroupID,periodID,costInput,costDriverInput,costActivity,dataGranularityL1,dataGranularityL2,dataGranularityL3,dataGranularityL4,isGranular,runtTimeVersion,PK_ID,Source
22,13,202504,1884521.855,1734957.112,Route 003,Belgium,Brussels,3) 40%,0% - 100%,Y,202506081933,22_13_5,Business Input
23,13,202505,2119534.648,1826164.535,Route 003,Belgium,Brussels,3) 40%,0% - 100%,Y,202506081933,23_13_5,Business Input
24,13,202506,2172040.623,1876886.44,Route 003,Belgium,Brussels,3) 40%,0% - 100%,Y,202506081933,24_13_5,Business Input
1,14,202307,1869430.584,1706819.607,Route 001,Belgium,Brussels,1) 0%,0% - 100%,Y,202506081933,1_14_5,Business Input
2,14,202308,1844246.334,1659863.859,Route 001,Belgium,Brussels,1) 0%,0% - 100%,Y,202506081933,2_14_5,Business Input
3,14,202309,1749444.407,1483106.741,Route 001,Belgium,Brussels,1) 0%,0% - 100%,Y,202506081933,3_14_5,Business Input
4,14,202310,1949199.523,1855547.889,Route 001,Belgium,Brussels,1) 0%,0% - 100%,Y,202506081933,4_14_5,Business Input
5,14,202311,1887525.308,1740557.016,Route 001,Belgium,Brussels,1) 0%,0% - 100%,Y,202506081933,5_14_5,Business Input
6,14,202312,1937734.247,1834171.013,Route 001,Belgium,Brussels,1) 0%,0% - 100%,Y,202506081933,6_14_5,Business Input
7,14,202401,1827475.751,1628595.298,Route 001,Belgium,Brussels,1) 0%,0% - 100%,Y,202506081933,7_14_5,Business Input
8,14,202402,1825996.954,1625838.098,Route 001,Belgium,Brussels,1) 0%,0% - 100%,Y,202506081933,8_14_5,Business Input
9,14,202403,1821999.638,1618385.147,Route 001,Belgium,Brussels,1) 0%,0% - 100%,Y,202506081933,9_14_5,Business Input
10,14,202404,2006828.952,1962997.305,Route 001,Belgium,Brussels,1) 0%,0% - 100%,Y,202506081933,10_14_5,Business Input
11,14,202405,1729108.971,1445191.552,Route 001,Belgium,Brussels,1) 0%,0% - 100%,Y,202506081933,11_14_5,Business Input
12,14,202406,1889654.101,1744526.126,Route 001,Belgium,Brussels,1) 0%,0% - 100%,Y,202506081933,12_14_5,Business Input
13,14,202407,1874984.203,1717174.267,Route 001,Belgium,Brussels,1) 0%,0% - 100%,Y,202506081933,13_14_5,Business Input
14,14,202408,1831592.734,1636271.365,Route 001,Belgium,Brussels,1) 0%,0% - 100%,Y,202506081933,14_14_5,Business Input
15,14,202409,1715099.914,1419071.824,Route 001,Belgium,Brussels,1) 0%,0% - 100%,Y,202506081933,15_14_5,Business Input
16,14,202410,1852318.939,1674915.14,Route 001,Belgium,Brussels,1) 0%,0% - 100%,Y,202506081933,16_14_5,Business Input
17,14,202411,1855093.448,1680088.181,Route 001,Belgium,Brussels,1) 0%,0% - 100%,Y,202506081933,17_14_5,Business Input
18,14,202412,1936934.224,1832679.378,Route 001,Belgium,Brussels,1) 0%,0% - 100%,Y,202506081933,18_14_5,Business Input
19,14,202501,1788221.986,1555407.098,Route 001,Belgium,Brussels,1) 0%,0% - 100%,Y,202506081933,19_14_5,Business Input
20,14,202502,1837903.64,1648037.979,Route 001,Belgium,Brussels,1) 0%,0% - 100%,Y,202506081933,20_14_5,Business Input
21,14,202503,1894565.256,1753682.919,Route 001,Belgium,Brussels,1) 0%,0% - 100%,Y,202506081933,21_14_5,Business Input
22,14,202504,1884521.855,1734957.112,Route 001,Belgium,Brussels,1) 0%,0% - 100%,Y,202506081933,22_14_5,Business Input
23,14,202505,1933440.052,1826164.535,Route 001,Belgium,Brussels,1) 0%,0% - 100%,Y,202506081933,23_14_5,Business Input
24,14,202506,1960644.243,1876886.44,Route 001,Belgium,Brussels,1) 0%,0% - 100%,Y,202506081933,24_14_5,Business Input
1,15,202307,1869430.584,1706819.607,Route 005,Belgium,Brussels,5) 80%,0% - 100%,Y,202506081933,1_15_5,Business Input
2,15,202308,1844246.334,1659863.859,Route 005,Belgium,Brussels,5) 80%,0% - 100%,Y,202506081933,2_15_5,Business Input
3,15,202309,1749444.407,1483106.741,Route 005,Belgium,Brussels,5) 80%,0% - 100%,Y,202506081933,3_15_5,Business Input
4,15,202310,1949199.523,1855547.889,Route 005,Belgium,Brussels,5) 80%,0% - 100%,Y,202506081933,4_15_5,Business Input
5,15,202311,2438308.3,1740557.016,Route 005,Belgium,Brussels,5) 80%,0% - 100%,Y,202506081933,5_15_5,Business Input
6,15,202312,2183669.106,1834171.013,Route 005,Belgium,Brussels,5) 80%,0% - 100%,Y,202506081933,6_15_5,Business Input
7,15,202401,1827475.751,1628595.298,Route 005,Belgium,Brussels,5) 80%,0% - 100%,Y,202506081933,7_15_5,Business Input
8,15,202402,1825996.954,1625838.098,Route 005,Belgium,Brussels,5) 80%,0% - 100%,Y,202506081933,8_15_5,Business Input
9,15,202403,1821999.638,1618385.147,Route 005,Belgium,Brussels,5) 80%,0% - 100%,Y,202506081933,9_15_5,Business Input
10,15,202404,2006828.952,1962997.305,Route 005,Belgium,Brussels,5) 80%,0% - 100%,Y,202506081933,10_15_5,Business Input
11,15,202405,2023652.351,1445191.552,Route 005,Belgium,Brussels,5) 80%,0% - 100%,Y,202506081933,11_15_5,Business Input
12,15,202406,2460406.267,1744526.126,Route 005,Belgium,Brussels,5) 80%,0% - 100%,Y,202506081933,12_15_5,Business Input
13,15,202407,1874984.203,1717174.267,Route 005,Belgium,Brussels,5) 80%,0% - 100%,Y,202506081933,13_15_5,Business Input
14,15,202408,1831592.734,1636271.365,Route 005,Belgium,Brussels,5) 80%,0% - 100%,Y,202506081933,14_15_5,Business Input
15,15,202409,1715099.914,1419071.824,Route 005,Belgium,Brussels,5) 80%,0% - 100%,Y,202506081933,15_15_5,Business Input
16,15,202410,1852318.939,1674915.14,Route 005,Belgium,Brussels,5) 80%,0% - 100%,Y,202506081933,16_15_5,Business Input
17,15,202411,2026302.189,1680088.181,Route 005,Belgium,Brussels,5) 80%,0% - 100%,Y,202506081933,17_15_5,Business Input
18,15,202412,1986081.194,1832679.378,Route 005,Belgium,Brussels,5) 80%,0% - 100%,Y,202506081933,18_15_5,Business Input
19,15,202501,1788221.986,1555407.098,Route 005,Belgium,Brussels,5) 80%,0% - 100%,Y,202506081933,19_15_5,Business Input
20,15,202502,1837903.64,1648037.979,Route 005,Belgium,Brussels,5) 80%,0% - 100%,Y,202506081933,20_15_5,Business Input
21,15,202503,1894565.256,1753682.919,Route 005,Belgium,Brussels,5) 80%,0% - 100%,Y,202506081933,21_15_5,Business Input
22,15,202504,1884521.855,1734957.112,Route 005,Belgium,Brussels,5) 80%,0% - 100%,Y,202506081933,22_15_5,Business Input
23,15,202505,2619051.719,1826164.535,Route 005,Belgium,Brussels,5) 80%,0% - 100%,Y,202506081933,23_15_5,Business Input
24,15,202506,1970710.737,1876886.44,Route 005,Belgium,Brussels,5) 80%,0% - 100%,Y,202506081933,24_15_5,Business Input
1,16,202307,1869430.584,1706819.607,HUB 010,Spain,Barcelona,10) 180%,0% - 200%,Y,202506081933,1_16_5,Business Input
2,16,202308,1844246.334,1659863.859,HUB 010,Spain,Barcelona,10) 180%,0% - 200%,Y,202506081933,2_16_5,Business Input
3,16,202309,1749444.407,1483106.741,HUB 010,Spain,Barcelona,10) 180%,0% - 200%,Y,202506081933,3_16_5,Business Input
4,16,202310,2903194.337,1855547.889,HUB 010,Spain,Barcelona,10) 180%,0% - 200%,Y,202506081933,4_16_5,Business Input
5,16,202311,3943086.106,1740557.016,HUB 010,Spain,Barcelona,10) 180%,0% - 200%,Y,202506081933,5_16_5,Business Input
6,16,202312,3540997.087,1834171.013,HUB 010,Spain,Barcelona,10) 180%,0% - 200%,Y,202506081933,6_16_5,Business Input
7,16,202401,1827475.751,1628595.298,HUB 010,Spain,Barcelona,10) 180%,0% - 200%,Y,202506081933,7_16_5,Business Input
8,16,202402,1825996.954,1625838.098,HUB 010,Spain,Barcelona,10) 180%,0% - 200%,Y,202506081933,8_16_5,Business Input
9,16,202403,1821999.638,1618385.147,HUB 010,Spain,Barcelona,10) 180%,0% - 200%,Y,202506081933,9_16_5,Business Input
10,16,202404,2960823.765,1962997.305,HUB 010,Spain,Barcelona,10) 180%,0% - 200%,Y,202506081933,10_16_5,Business Input
11,16,202405,4605991.295,1445191.552,HUB 010,Spain,Barcelona,10) 180%,0% - 200%,Y,202506081933,11_16_5,Business Input
12,16,202406,3872874.131,1744526.126,HUB 010,Spain,Barcelona,10) 180%,0% - 200%,Y,202506081933,12_16_5,Business Input
13,16,202407,1874984.203,1717174.267,HUB 010,Spain,Barcelona,10) 180%,0% - 200%,Y,202506081933,13_16_5,Business Input
14,16,202408,1831592.734,1636271.365,HUB 010,Spain,Barcelona,10) 180%,0% - 200%,Y,202506081933,14_16_5,Business Input
15,16,202409,1715099.914,1419071.824,HUB 010,Spain,Barcelona,10) 180%,0% - 200%,Y,202506081933,15_16_5,Business Input
16,16,202410,1852318.939,1674915.14,HUB 010,Spain,Barcelona,10) 180%,0% - 200%,Y,202506081933,16_16_5,Business Input
17,16,202411,3251796.332,1680088.181,HUB 010,Spain,Barcelona,10) 180%,0% - 200%,Y,202506081933,17_16_5,Business Input
18,16,202412,4247385.423,1832679.378,HUB 010,Spain,Barcelona,10) 180%,0% - 200%,Y,202506081933,18_16_5,Business Input
19,16,202501,3696211.614,1555407.098,HUB 010,Spain,Barcelona,10) 180%,0% - 200%,Y,202506081933,19_16_5,Business Input
20,16,202502,4699888.082,1648037.979,HUB 010,Spain,Barcelona,10) 180%,0% - 200%,Y,202506081933,20_16_5,Business Input
21,16,202503,4756549.698,1753682.919,HUB 010,Spain,Barcelona,10) 180%,0% - 200%,Y,202506081933,21_16_5,Business Input
22,16,202504,4746506.297,1734957.112,HUB 010,Spain,Barcelona,10) 180%,0% - 200%,Y,202506081933,22_16_5,Business Input
23,16,202505,5980553.232,1826164.535,HUB 010,Spain,Barcelona,10) 180%,0% - 200%,Y,202506081933,23_16_5,Business Input
24,16,202506,6594331.68,1876886.44,HUB 010,Spain,Barcelona,10) 180%,0% - 200%,Y,202506081933,24_16_5,Business Input
1,17,202307,1869430.584,1706819.607,HUB 003,Spain,Barcelona,3) 40%,0% - 100%,Y,202506081933,1_17_5,Business Input
2,17,202308,1844246.334,1659863.859,HUB 003,Spain,Barcelona,3) 40%,0% - 100%,Y,202506081933,2_17_5,Business Input
3,17,202309,1749444.407,1483106.741,HUB 003,Spain,Barcelona,3) 40%,0% - 100%,Y,202506081933,3_17_5,Business Input
4,17,202310,2903194.337,1855547.889,HUB 003,Spain,Barcelona,3) 40%,0% - 100%,Y,202506081933,4_17_5,Business Input
5,17,202311,2990885.001,1740557.016,HUB 003,Spain,Barcelona,3) 40%,0% - 100%,Y,202506081933,5_17_5,Business Input
6,17,202312,3058964.765,1834171.013,HUB 003,Spain,Barcelona,3) 40%,0% - 100%,Y,202506081933,6_17_5,Business Input
7,17,202401,1827475.751,1628595.298,HUB 003,Spain,Barcelona,3) 40%,0% - 100%,Y,202506081933,7_17_5,Business Input
8,17,202402,1825996.954,1625838.098,HUB 003,Spain,Barcelona,3) 40%,0% - 100%,Y,202506081933,8_17_5,Business Input
9,17,202403,1821999.638,1618385.147,HUB 003,Spain,Barcelona,3) 40%,0% - 100%,Y,202506081933,9_17_5,Business Input
10,17,202404,2960823.765,1962997.305,HUB 003,Spain,Barcelona,3) 40%,0% - 100%,Y,202506081933,10_17_5,Business Input
11,17,202405,3691356.589,1445191.552,HUB 003,Spain,Barcelona,3) 40%,0% - 100%,Y,202506081933,11_17_5,Business Input
12,17,202406,3189842.851,1744526.126,HUB 003,Spain,Barcelona,3) 40%,0% - 100%,Y,202506081933,12_17_5,Business Input
13,17,202407,1874984.203,1717174.267,HUB 003,Spain,Barcelona,3) 40%,0% - 100%,Y,202506081933,13_17_5,Business Input
14,17,202408,1831592.734,1636271.365,HUB 003,Spain,Barcelona,3) 40%,0% - 100%,Y,202506081933,14_17_5,Business Input
15,17,202409,1715099.914,1419071.824,HUB 003,Spain,Barcelona,3) 40%,0% - 100%,Y,202506081933,15_17_5,Business Input
16,17,202410,1852318.939,1674915.14,HUB 003,Spain,Barcelona,3) 40%,0% - 100%,Y,202506081933,16_17_5,Business Input
17,17,202411,2125423.039,1680088.181,HUB 003,Spain,Barcelona,3) 40%,0% - 100%,Y,202506081933,17_17_5,Business Input
18,17,202412,2920417.22,1832679.378,HUB 003,Spain,Barcelona,3) 40%,0% - 100%,Y,202506081933,18_17_5,Business Input
19,17,202501,3696211.614,1555407.098,HUB 003,Spain,Barcelona,3) 40%,0% - 100%,Y,202506081933,19_17_5,Business Input
20,17,202502,4699888.082,1648037.979,HUB 003,Spain,Barcelona,3) 40%,0% - 100%,Y,202506081933,20_17_5,Business Input
21,17,202503,4756549.698,1753682.919,HUB 003,Spain,Barcelona,3) 40%,0% - 100%,Y,202506081933,21_17_5,Business Input
22,17,202504,4746506.297,1734957.112,HUB 003,Spain,Barcelona,3) 40%,0% - 100%,Y,202506081933,22_17_5,Business Input
23,17,202505,4932546.827,1826164.535,HUB 003,Spain,Barcelona,3) 40%,0% - 100%,Y,202506081933,23_17_5,Business Input
24,17,202506,5044091.559,1876886.44,HUB 003,Spain,Barcelona,3) 40%,0% - 100%,Y,202506081933,24_17_5,Business Input
1,18,202307,1869430.584,1706819.607,Route 008,Belgium,Brussels,8) 140%,0% - 200%,Y,202506081933,1_18_5,Business Input
2,18,202308,1844246.334,1659863.859,Route 008,Belgium,Brussels,8) 140%,0% - 200%,Y,202506081933,2_18_5,Business Input
3,18,202309,1749444.407,1483106.741,Route 008,Belgium,Brussels,8) 140%,0% - 200%,Y,202506081933,3_18_5,Business Input
4,18,202310,1949199.523,1855547.889,Route 008,Belgium,Brussels,8) 140%,0% - 200%,Y,202506081933,4_18_5,Business Input
5,18,202311,3007761.902,1740557.016,Route 008,Belgium,Brussels,8) 140%,0% - 200%,Y,202506081933,5_18_5,Business Input
6,18,202312,1937734.247,1834171.013,Route 008,Belgium,Brussels,8) 140%,0% - 200%,Y,202506081933,6_18_5,Business Input
7,18,202401,1827475.751,1628595.298,Route 008,Belgium,Brussels,8) 140%,0% - 200%,Y,202506081933,7_18_5,Business Input
8,18,202402,1825996.954,1625838.098,Route 008,Belgium,Brussels,8) 140%,0% - 200%,Y,202506081933,8_18_5,Business Input
9,18,202403,1821999.638,1618385.147,Route 008,Belgium,Brussels,8) 140%,0% - 200%,Y,202506081933,9_18_5,Business Input
10,18,202404,2006828.952,1962997.305,Route 008,Belgium,Brussels,8) 140%,0% - 200%,Y,202506081933,10_18_5,Business Input
11,18,202405,2457716.279,1445191.552,Route 008,Belgium,Brussels,8) 140%,0% - 200%,Y,202506081933,11_18_5,Business Input
12,18,202406,2834669.982,1744526.126,Route 008,Belgium,Brussels,8) 140%,0% - 200%,Y,202506081933,12_18_5,Business Input
13,18,202407,1874984.203,1717174.267,Route 008,Belgium,Brussels,8) 140%,0% - 200%,Y,202506081933,13_18_5,Business Input
14,18,202408,1831592.734,1636271.365,Route 008,Belgium,Brussels,8) 140%,0% - 200%,Y,202506081933,14_18_5,Business Input
15,18,202409,1715099.914,1419071.824,Route 008,Belgium,Brussels,8) 140%,0% - 200%,Y,202506081933,15_18_5,Business Input
16,18,202410,1852318.939,1674915.14,Route 008,Belgium,Brussels,8) 140%,0% - 200%,Y,202506081933,16_18_5,Business Input
17,18,202411,2738170.11,1680088.181,Route 008,Belgium,Brussels,8) 140%,0% - 200%,Y,202506081933,17_18_5,Business Input
18,18,202412,2860897.269,1832679.378,Route 008,Belgium,Brussels,8) 140%,0% - 200%,Y,202506081933,18_18_5,Business Input
19,18,202501,1788221.986,1555407.098,Route 008,Belgium,Brussels,8) 140%,0% - 200%,Y,202506081933,19_18_5,Business Input
20,18,202502,1837903.64,1648037.979,Route 008,Belgium,Brussels,8) 140%,0% - 200%,Y,202506081933,20_18_5,Business Input
21,18,202503,1894565.256,1753682.919,Route 008,Belgium,Brussels,8) 140%,0% - 200%,Y,202506081933,21_18_5,Business Input
22,18,202504,1884521.855,1734957.112,Route 008,Belgium,Brussels,8) 140%,0% - 200%,Y,202506081933,22_18_5,Business Input
23,18,202505,3079390.981,1826164.535,Route 008,Belgium,Brussels,8) 140%,0% - 200%,Y,202506081933,23_18_5,Business Input
24,18,202506,3178690.053,1876886.44,Route 008,Belgium,Brussels,8) 140%,0% - 200%,Y,202506081933,24_18_5,Business Input
1,19,202310,41209.89534,1855547.889,LH 001,Germany,Berlin,0% - 9%,0% - 100%,Y,202506081933,1_19_5,Business Input
2,19,202312,1937734.247,1834171.013,LH 001,Germany,Berlin,0% - 9%,0% - 100%,Y,202506081933,2_19_5,Business Input
3,19,202401,1827475.751,1628595.298,LH 001,Germany,Berlin,0% - 9%,0% - 100%,Y,202506081933,3_19_5,Business Input
4,19,202402,1825996.954,1625838.098,LH 001,Germany,Berlin,0% - 9%,0% - 100%,Y,202506081933,4_19_5,Business Input
5,19,202403,1821999.638,1618385.147,LH 001,Germany,Berlin,0% - 9%,0% - 100%,Y,202506081933,5_19_5,Business Input
6,19,202404,2006828.952,1962997.305,LH 001,Germany,Berlin,0% - 9%,0% - 100%,Y,202506081933,6_19_5,Business Input
7,19,202409,1715099.914,1419071.824,LH 001,Germany,Berlin,0% - 9%,0% - 100%,Y,202506081933,7_19_5,Business Input
8,19,202410,1852318.939,1674915.14,LH 001,Germany,Berlin,0% - 9%,0% - 100%,Y,202506081933,8_19_5,Business Input
9,19,202411,1855093.448,1680088.181,LH 001,Germany,Berlin,0% - 9%,0% - 100%,Y,202506081933,9_19_5,Business Input
10,19,202412,1936934.224,1832679.378,LH 001,Germany,Berlin,0% - 9%,0% - 100%,Y,202506081933,10_19_5,Business Input
11,19,202501,1788221.986,1555407.098,LH 001,Germany,Berlin,0% - 9%,0% - 100%,Y,202506081933,11_19_5,Business Input
12,19,202502,1837903.64,1648037.979,LH 001,Germany,Berlin,0% - 9%,0% - 100%,Y,202506081933,12_19_5,Business Input
13,19,202503,1894565.256,1753682.919,LH 001,Germany,Berlin,0% - 9%,0% - 100%,Y,202506081933,13_19_5,Business Input
14,19,202504,1884521.855,1734957.112,LH 001,Germany,Berlin,0% - 9%,0% - 100%,Y,202506081933,14_19_5,Business Input
15,19,202505,1933440.052,1826164.535,LH 001,Germany,Berlin,0% - 9%,0% - 100%,Y,202506081933,15_19_5,Business Input
16,19,202506,1960644.243,1876886.44,LH 001,Germany,Berlin,0% - 9%,0% - 100%,Y,202506081933,16_19_5,Business Input
1,20,202307,1869430.584,1706819.607,HUB 008,Spain,Barcelona,8) 140%,0% - 200%,Y,202506081933,1_20_5,Business Input
2,20,202308,1844246.334,1659863.859,HUB 008,Spain,Barcelona,8) 140%,0% - 200%,Y,202506081933,2_20_5,Business Input
3,20,202309,1749444.407,1483106.741,HUB 008,Spain,Barcelona,8) 140%,0% - 200%,Y,202506081933,3_20_5,Business Input
4,20,202310,2903194.337,1855547.889,HUB 008,Spain,Barcelona,8) 140%,0% - 200%,Y,202506081933,4_20_5,Business Input
5,20,202311,2897531.952,1740557.016,HUB 008,Spain,Barcelona,8) 140%,0% - 200%,Y,202506081933,5_20_5,Business Input
6,20,202312,4052541.593,1834171.013,HUB 008,Spain,Barcelona,8) 140%,0% - 200%,Y,202506081933,6_20_5,Business Input
7,20,202401,1827475.751,1628595.298,HUB 008,Spain,Barcelona,8) 140%,0% - 200%,Y,202506081933,7_20_5,Business Input
8,20,202402,1825996.954,1625838.098,HUB 008,Spain,Barcelona,8) 140%,0% - 200%,Y,202506081933,8_20_5,Business Input
9,20,202403,1821999.638,1618385.147,HUB 008,Spain,Barcelona,8) 140%,0% - 200%,Y,202506081933,9_20_5,Business Input
10,20,202404,2960823.765,1962997.305,HUB 008,Spain,Barcelona,8) 140%,0% - 200%,Y,202506081933,10_20_5,Business Input
11,20,202405,4636995.861,1445191.552,HUB 008,Spain,Barcelona,8) 140%,0% - 200%,Y,202506081933,11_20_5,Business Input
12,20,202406,3470540.638,1744526.126,HUB 008,Spain,Barcelona,8) 140%,0% - 200%,Y,202506081933,12_20_5,Business Input
13,20,202407,1874984.203,1717174.267,HUB 008,Spain,Barcelona,8) 140%,0% - 200%,Y,202506081933,13_20_5,Business Input
14,20,202408,1831592.734,1636271.365,HUB 008,Spain,Barcelona,8) 140%,0% - 200%,Y,202506081933,14_20_5,Business Input
15,20,202409,1715099.914,1419071.824,HUB 008,Spain,Barcelona,8) 140%,0% - 200%,Y,202506081933,15_20_5,Business Input
16,20,202410,1852318.939,1674915.14,HUB 008,Spain,Barcelona,8) 140%,0% - 200%,Y,202506081933,16_20_5,Business Input
17,20,202411,2891356.878,1680088.181,HUB 008,Spain,Barcelona,8) 140%,0% - 200%,Y,202506081933,17_20_5,Business Input
18,20,202412,3097346.314,1832679.378,HUB 008,Spain,Barcelona,8) 140%,0% - 200%,Y,202506081933,18_20_5,Business Input
19,20,202501,3696211.614,1555407.098,HUB 008,Spain,Barcelona,8) 140%,0% - 200%,Y,202506081933,19_20_5,Business Input
20,20,202502,4699888.082,1648037.979,HUB 008,Spain,Barcelona,8) 140%,0% - 200%,Y,202506081933,20_20_5,Business Input
21,20,202503,4756549.698,1753682.919,HUB 008,Spain,Barcelona,8) 140%,0% - 200%,Y,202506081933,21_20_5,Business Input
22,20,202504,4746506.297,1734957.112,HUB 008,Spain,Barcelona,8) 140%,0% - 200%,Y,202506081933,22_20_5,Business Input
23,20,202505,5245969.303,1826164.535,HUB 008,Spain,Barcelona,8) 140%,0% - 200%,Y,202506081933,23_20_5,Business Input
24,20,202506,5617881.733,1876886.44,HUB 008,Spain,Barcelona,8) 140%,0% - 200%,Y,202506081933,24_20_5,Business Input
0,1,0,2169121.2312083333,0.0,Route 009,Belgium,Brussels,9) 160%,0% - 200%,Y,202506081933,0_1_5, Modeled Cost
0,11,0,3033178.9600000004,0.0,HUB 005,Spain,Barcelona,5) 80%,0% - 100%,Y,202506081933,0_11_5, Modeled Cost
0,2,0,2856409.817083334,0.0,HUB 001,Spain,Barcelona,1) 0%,0% - 100%,Y,202506081933,0_2_5, Modeled Cost
0,15,0,1970083.8555416667,0.0,Route 005,Belgium,Brussels,5) 80%,0% - 100%,Y,202506081933,0_15_5, Modeled Cost
0,18,0,2152869.228875,0.0,Route 008,Belgium,Brussels,8) 140%,0% - 200%,Y,202506081933,0_18_5, Modeled Cost
0,6,0,2958069.162375,0.0,HUB 006,Spain,Barcelona,6) 100%,0% - 200%,Y,202506081933,0_6_5, Modeled Cost
0,14,0,1862665.2193333332,0.0,Route 001,Belgium,Brussels,1) 0%,0% - 100%,Y,202506081933,0_14_5, Modeled Cost
0,4,0,1883851.0012916669,0.0,Route 002,Belgium,Brussels,2) 20%,0% - 100%,Y,202506081933,0_4_5, Modeled Cost
0,10,0,2875286.4519583336,0.0,HUB 002,Spain,Barcelona,2) 20%,0% - 100%,Y,202506081933,0_10_5, Modeled Cost
0,12,0,1948545.9197083332,0.0,Route 004,Belgium,Brussels,4) 60%,0% - 100%,Y,202506081933,0_12_5, Modeled Cost
0,13,0,1910684.432375,0.0,Route 003,Belgium,Brussels,3) 40%,0% - 100%,Y,202506081933,0_13_5, Modeled Cost
0,19,0,1757499.3121462504,0.0,LH 001,Germany,Berlin,0% - 9%,0% - 100%,Y,202506081933,0_19_5, Modeled Cost
0,16,0,3250532.4390416667,0.0,HUB 010,Spain,Barcelona,10) 180%,0% - 200%,Y,202506081933,0_16_5, Modeled Cost
0,17,0,2913720.4625833333,0.0,HUB 003,Spain,Barcelona,3) 40%,0% - 100%,Y,202506081933,0_17_5, Modeled Cost
0,5,0,3077120.254874999,0.0,HUB 009,Spain,Barcelona,9) 160%,0% - 200%,Y,202506081933,0_5_5, Modeled Cost
0,3,0,2109187.405708333,0.0,Route 010,Belgium,Brussels,10) 180%,0% - 200%,Y,202506081933,0_3_5, Modeled Cost
0,20,0,3078580.313458333,0.0,HUB 008,Spain,Barcelona,8) 140%,0% - 200%,Y,202506081933,0_20_5, Modeled Cost
